env,algo,schedule,eval_mode,episodes__mean,episodes__std,reward_mean__mean,reward_mean__std,reward_std__mean,reward_std__std,identity_mean__mean,identity_mean__std,identity_std__mean,identity_std__std,id_drop_pre_to_shock__mean,id_drop_pre_to_shock__std,integrity_drop_pre_to_shock__mean,integrity_drop_pre_to_shock__std,meaning_drop_pre_to_shock__mean,meaning_drop_pre_to_shock__std,collapse_score_shock_mean__mean,collapse_score_shock_mean__std,collapse_event_shock__mean,collapse_event_shock__std,collapse_event_threshold__mean,collapse_event_threshold__std,collapse_rate_mean__mean,collapse_rate_mean__std,collapse_rate_pre__mean,collapse_rate_pre__std,collapse_rate_shock__mean,collapse_rate_shock__std,collapse_rate_post__mean,collapse_rate_post__std,reward_norm,leaderboard_score
ALE/Pong-v5,ppo,valence_inversion,stochastic,120.0,0.0,-6.376666666666667,0.3413571316935166,18.32078030761736,0.7568885528951523,0.7556990965759024,0.009892645238923277,0.01805065320028548,0.0015338647430242385,0.012677455655383349,0.0023238123110920165,0.01905206574152346,0.01201498794550204,0.04462712154670088,0.0030780472754277258,0.6679634459006908,0.07687734902032531,0.3,0.48304589153964794,0.7339088514055087,0.039591785053228384,0.04916666666666665,0.07248350174137115,0.0325,0.047214051580717654,0.08249999999999999,0.11963486114005398,0.0325,0.06241661103691335,1.0,0.8408845031167463
ALE/Pong-v5,a2c,valence_inversion,stochastic,120.0,0.0,-6.755,0.11229920351948683,18.9416970419124,0.39777832893547305,0.746631493714401,0.02888274987891185,0.01223160187514703,0.001300550053044853,0.015746614144142152,0.002066019156628387,0.02058476767217666,0.005938702423071876,0.04743071074944584,0.0023842377647324926,0.7251247834946477,0.054656567616449624,0.3,0.48304589153964794,0.7363425220860147,0.028200885912114344,0.06666666666666664,0.15249974701456448,0.0475,0.10236780092717959,0.1025,0.24789390651827023,0.05,0.10992421631894099,0.0,0.6798973215429205
Acrobot-v1,trpo,baseline,deterministic,240.0,0.0,-81.85916666666667,3.0013428064743453,21.57862344664906,4.769318222358084,0.8563628913416907,0.005095688415272797,0.01568212483235931,0.0020461946074636582,0.00624693918580089,0.0025125412093914244,0.006656925712205231,0.011854854337250881,0.0,0.0,0.564385716871326,0.0328601255014983,0.0,0.0,0.7219828416255479,0.02633456336909049,0.0029166666666666603,0.007869008596786273,0.0025,0.007905694150420948,0.005,0.015811388300841896,0.00125,0.003952847075210475,1.0,0.9194995902379299
Acrobot-v1,ppo,baseline,deterministic,240.0,0.0,-83.66708333333334,3.545282712829672,25.831675625682514,12.266537935620205,0.8597954250227167,0.0030102303422837717,0.01616128587525373,0.0021019995860250456,0.00726607594952567,0.0029525756787149205,0.0030691185986351003,0.013692326526644417,0.0,0.0,0.5748122009164971,0.027807038987778997,0.0,0.0,0.7169872120401186,0.030705632410004402,0.00958333333333332,0.01211601582642466,0.008749999999999999,0.015645819462932156,0.01125,0.019048549084437434,0.008749999999999999,0.013241873818392253,0.9936629458319886,0.9185619256372924
Acrobot-v1,a2c,baseline,deterministic,240.0,0.0,-236.3491666666667,200.7790040410963,29.330503376808128,49.27936654393283,0.9043488031909679,0.05678339796182759,0.01340998781337241,0.00752757814247979,0.00504543431921499,0.005405911979158691,0.0023548868924974297,0.007358348353198681,0.0,0.0,0.5561177603100003,0.049078180156699,0.0,0.0,0.7052570284846993,0.035952139863861025,0.00499999999999999,0.014407002755433256,0.0125,0.03535533905932738,0.0,0.0,0.0025,0.007905694150420948,0.458486380226171,0.8661647987889579
Acrobot-v1,dqn,baseline,deterministic,240.0,0.0,-367.15208333333334,136.14444464635076,67.37158650432578,65.68407376694726,0.9006334088376831,0.05919315198479575,0.03605280182746977,0.031620641599990326,0.00802286545574856,0.010343564691621954,0.01347950144034199,0.02330044726384325,0.0,0.0,0.5577697406645291,0.06671263661026314,0.0,0.0,0.6941892739272435,0.033946161233017115,0.0283333333333333,0.06415403916154261,0.0225,0.0432210082662998,0.03,0.0825378700960959,0.0325,0.06927200813540135,0.0,0.7863483748607257
Acrobot-v1,ppo,baseline,stochastic,240.0,0.0,-84.29666666666667,2.3526415085816215,25.337525031440418,7.342510745442244,0.854237987897115,0.004016101815100172,0.018606071993662078,0.002548453224210731,0.00542332342603499,0.003872277425755497,0.002059349066660164,0.013894425470144729,0.0,0.0,0.5729614882528263,0.033189441088559195,0.0,0.0,0.7232783552407007,0.022899605671951706,0.0058333333333333,0.006573421981221793,0.0025,0.0052704627669473,0.00875,0.010290907529357058,0.00625,0.008838834764831846,0.9986599683670757,0.9170048885984747
Acrobot-v1,trpo,baseline,stochastic,240.0,0.0,-83.99625,2.537198904169911,26.353922349546128,5.718718997992884,0.8523725530373637,0.0034717589863012804,0.01731603316441544,0.0017691153814357384,0.00602180917576077,0.002761784606756459,0.00733476239835323,0.012677040791589437,0.0,0.0,0.5865604438942423,0.03736585212172328,0.0,0.0,0.7249824175133428,0.018884890025899305,0.00624999999999998,0.007149743153463191,0.0025,0.005270462766947299,0.01125,0.013756311682682648,0.005,0.012076147288491199,1.0,0.9154299041705501
Acrobot-v1,a2c,baseline,stochastic,240.0,0.0,-200.52208333333334,169.92299582523773,40.83538326061206,36.03354548838651,0.88435900147062,0.04332607375693083,0.02087284665615754,0.010352380891349744,0.00633933778485616,0.005440930680006029,0.00375262968024167,0.017372453368980353,0.0,0.0,0.5553727049490781,0.05881619616246512,0.0,0.0,0.7023901259837264,0.038898968799449145,0.01416666666666665,0.02197782271650274,0.00625,0.008838834764831846,0.01875,0.029017475577466915,0.0175,0.031841621957571335,0.48022756376301695,0.8528065853732935
Acrobot-v1,dqn,baseline,stochastic,240.0,0.0,-308.1825,126.64002581074308,70.13672188135538,36.55886294542748,0.8683915591873115,0.024992784587818413,0.025575384804575402,0.009365984095963118,0.01033166970864188,0.00918303237201651,0.0018305250335984798,0.013383708252275866,0.0,0.0,0.5246161754195308,0.05674273986606199,0.0,0.0,0.6845742198826872,0.03434675380244526,0.025416666666666636,0.024251924958599264,0.02375,0.028534822780439884,0.021249999999999998,0.022087263801164287,0.03125,0.03919768275463913,0.0,0.7712403575530213
